"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","null","html-keyboard-response","306","538539","0.0-1.0-1.152","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1193","canvas-keyboard-response","307","540245","0.0-1.0-0.153","j","false","20","false","response","true",""
"","null","html-keyboard-response","308","541752","0.0-1.0-1.153","null","","","","","","Correct!"
"","1007","canvas-keyboard-response","309","543274","0.0-1.0-0.154","j","false","20","true","response","true",""
"","null","html-keyboard-response","310","544803","0.0-1.0-1.154","null","","","","","","Correct!"
"","705","canvas-keyboard-response","311","546009","0.0-1.0-0.155","j","false","40","false","response","true",""
"","null","html-keyboard-response","312","547513","0.0-1.0-1.155","null","","","","","","Correct!"
"","556","canvas-keyboard-response","313","548571","0.0-1.0-0.156","j","false","20","false","response","true",""
"","null","html-keyboard-response","314","550082","0.0-1.0-1.156","null","","","","","","Correct!"
"","570","canvas-keyboard-response","315","551174","0.0-1.0-0.157","f","true","40","false","response","true",""
"","null","html-keyboard-response","316","552692","0.0-1.0-1.157","null","","","","","","Correct!"
"","591","canvas-keyboard-response","317","553785","0.0-1.0-0.158","f","true","20","false","response","true",""
"","null","html-keyboard-response","318","555307","0.0-1.0-1.158","null","","","","","","Correct!"
"","549","canvas-keyboard-response","319","556366","0.0-1.0-0.159","f","true","40","false","response","true",""
"","null","html-keyboard-response","320","557902","0.0-1.0-1.159","null","","","","","","Correct!"
"","554","canvas-keyboard-response","321","558958","0.0-1.0-0.160","f","true","30","false","response","true",""
"","null","html-keyboard-response","322","560471","0.0-1.0-1.160","null","","","","","","Correct!"
"","575","canvas-keyboard-response","323","561548","0.0-1.0-0.161","f","true","10","false","response","true",""
"","null","html-keyboard-response","324","563051","0.0-1.0-1.161","null","","","","","","Correct!"
"","1631","canvas-keyboard-response","325","565184","0.0-1.0-0.162","j","false","40","true","response","true",""
"","null","html-keyboard-response","326","566713","0.0-1.0-1.162","null","","","","","","Correct!"
"","1414","canvas-keyboard-response","327","568638","0.0-1.0-0.163","f","true","30","true","response","true",""
"","null","html-keyboard-response","328","570142","0.0-1.0-1.163","null","","","","","","Correct!"
"","933","canvas-keyboard-response","329","571578","0.0-1.0-0.164","f","true","30","true","response","true",""
"","null","html-keyboard-response","330","573094","0.0-1.0-1.164","null","","","","","","Correct!"
"","1400","canvas-keyboard-response","331","575006","0.0-1.0-0.165","j","false","40","true","response","true",""
"","null","html-keyboard-response","332","576512","0.0-1.0-1.165","null","","","","","","Correct!"
"","693","canvas-keyboard-response","333","577710","0.0-1.0-0.166","j","false","30","false","response","true",""
"","null","html-keyboard-response","334","579214","0.0-1.0-1.166","null","","","","","","Correct!"
"","654","canvas-keyboard-response","335","580379","0.0-1.0-0.167","f","true","40","false","response","true",""
"","null","html-keyboard-response","336","581898","0.0-1.0-1.167","null","","","","","","Correct!"
"","1847","canvas-keyboard-response","337","584260","0.0-1.0-0.168","j","false","30","true","response","true",""
"","null","html-keyboard-response","338","585773","0.0-1.0-1.168","null","","","","","","Correct!"
"","623","canvas-keyboard-response","339","586898","0.0-1.0-0.169","j","false","30","false","response","true",""
"","null","html-keyboard-response","340","588413","0.0-1.0-1.169","null","","","","","","Correct!"
"","1416","canvas-keyboard-response","341","590331","0.0-1.0-0.170","f","true","20","false","response","true",""
"","null","html-keyboard-response","342","591858","0.0-1.0-1.170","null","","","","","","Correct!"
"","542","canvas-keyboard-response","343","592901","0.0-1.0-0.171","f","true","20","false","response","true",""
"","null","html-keyboard-response","344","594412","0.0-1.0-1.171","null","","","","","","Correct!"
"","965","canvas-keyboard-response","345","595882","0.0-1.0-0.172","j","false","20","true","response","true",""
"","null","html-keyboard-response","346","597408","0.0-1.0-1.172","null","","","","","","Correct!"
"","1244","canvas-keyboard-response","347","599159","0.0-1.0-0.173","f","true","40","true","response","true",""
"","null","html-keyboard-response","348","600682","0.0-1.0-1.173","null","","","","","","Correct!"
"","1145","canvas-keyboard-response","349","602330","0.0-1.0-0.174","f","true","30","true","response","true",""
"","null","html-keyboard-response","350","603852","0.0-1.0-1.174","null","","","","","","Correct!"
"","1390","canvas-keyboard-response","351","605744","0.0-1.0-0.175","f","true","10","true","response","true",""
"","null","html-keyboard-response","352","607273","0.0-1.0-1.175","null","","","","","","Correct!"
"","1530","canvas-keyboard-response","353","609314","0.0-1.0-0.176","j","false","20","true","response","true",""
"","null","html-keyboard-response","354","610821","0.0-1.0-1.176","null","","","","","","Correct!"
"","936","canvas-keyboard-response","355","612262","0.0-1.0-0.177","j","false","10","false","response","true",""
"","null","html-keyboard-response","356","613783","0.0-1.0-1.177","null","","","","","","Correct!"
"","673","canvas-keyboard-response","357","614957","0.0-1.0-0.178","j","false","40","false","response","true",""
"","null","html-keyboard-response","358","616471","0.0-1.0-1.178","null","","","","","","Correct!"
"","1921","canvas-keyboard-response","359","618915","0.0-1.0-0.179","j","false","30","true","response","true",""
"","null","html-keyboard-response","360","620425","0.0-1.0-1.179","null","","","","","","Correct!"
"","580","canvas-keyboard-response","361","621507","0.0-1.0-0.180","f","true","30","false","response","true",""
"","null","html-keyboard-response","362","623009","0.0-1.0-1.180","null","","","","","","Correct!"
"","1394","canvas-keyboard-response","363","624905","0.0-1.0-0.181","j","false","40","false","response","true",""
"","null","html-keyboard-response","364","626414","0.0-1.0-1.181","null","","","","","","Correct!"
"","537","canvas-keyboard-response","365","627455","0.0-1.0-0.182","j","false","30","false","response","true",""
"","null","html-keyboard-response","366","628964","0.0-1.0-1.182","null","","","","","","Correct!"
"","754","canvas-keyboard-response","367","630219","0.0-1.0-0.183","j","false","10","true","response","true",""
"","null","html-keyboard-response","368","631743","0.0-1.0-1.183","null","","","","","","Correct!"
"","597","canvas-keyboard-response","369","632847","0.0-1.0-0.184","f","true","40","false","response","true",""
"","null","html-keyboard-response","370","634365","0.0-1.0-1.184","null","","","","","","Correct!"
"","944","canvas-keyboard-response","371","635825","0.0-1.0-0.185","f","true","30","true","response","true",""
"","null","html-keyboard-response","372","637333","0.0-1.0-1.185","null","","","","","","Correct!"
"","582","canvas-keyboard-response","373","638417","0.0-1.0-0.186","f","true","30","false","response","true",""
"","null","html-keyboard-response","374","639927","0.0-1.0-1.186","null","","","","","","Correct!"
"","1415","canvas-keyboard-response","375","641844","0.0-1.0-0.187","j","false","40","true","response","true",""
"","null","html-keyboard-response","376","643375","0.0-1.0-1.187","null","","","","","","Correct!"
"","738","canvas-keyboard-response","377","644615","0.0-1.0-0.188","j","false","10","false","response","true",""
"","null","html-keyboard-response","378","646128","0.0-1.0-1.188","null","","","","","","Correct!"
"","1280","canvas-keyboard-response","379","647921","0.0-1.0-0.189","j","false","40","true","response","true",""
"","null","html-keyboard-response","380","649423","0.0-1.0-1.189","null","","","","","","Correct!"
"","558","canvas-keyboard-response","381","650483","0.0-1.0-0.190","f","true","30","false","response","true",""
"","null","html-keyboard-response","382","652001","0.0-1.0-1.190","null","","","","","","Correct!"
"","636","canvas-keyboard-response","383","653138","0.0-1.0-0.191","f","true","40","false","response","true",""
"","null","html-keyboard-response","384","654652","0.0-1.0-1.191","null","","","","","","Correct!"
"","1111","canvas-keyboard-response","385","656284","0.0-1.0-0.192","j","false","30","true","response","true",""
"","null","html-keyboard-response","386","657799","0.0-1.0-1.192","null","","","","","","Correct!"
"","901","canvas-keyboard-response","387","659202","0.0-1.0-0.193","j","false","40","true","response","true",""
"","null","html-keyboard-response","388","660720","0.0-1.0-1.193","null","","","","","","Correct!"
"","671","canvas-keyboard-response","389","661905","0.0-1.0-0.194","f","true","30","false","response","true",""
"","null","html-keyboard-response","390","663414","0.0-1.0-1.194","null","","","","","","Correct!"
"","1092","canvas-keyboard-response","391","665007","0.0-1.0-0.195","j","false","20","false","response","true",""
"","null","html-keyboard-response","392","666523","0.0-1.0-1.195","null","","","","","","Correct!"
"","598","canvas-keyboard-response","393","667622","0.0-1.0-0.196","f","true","40","false","response","true",""
"","null","html-keyboard-response","394","669144","0.0-1.0-1.196","null","","","","","","Correct!"
"","618","canvas-keyboard-response","395","670276","0.0-1.0-0.197","j","false","10","false","response","true",""
"","null","html-keyboard-response","396","671789","0.0-1.0-1.197","null","","","","","","Correct!"
"","556","canvas-keyboard-response","397","672859","0.0-1.0-0.198","j","false","20","false","response","true",""
"","null","html-keyboard-response","398","674372","0.0-1.0-1.198","null","","","","","","Correct!"
"","645","canvas-keyboard-response","399","675533","0.0-1.0-0.199","j","false","20","false","response","true",""
"","null","html-keyboard-response","400","677042","0.0-1.0-1.199","null","","","","","","Correct!"
"","671","canvas-keyboard-response","401","678220","0.0-1.0-0.200","j","false","40","false","response","true",""
"","null","html-keyboard-response","402","679728","0.0-1.0-1.200","null","","","","","","Correct!"
"","861","canvas-keyboard-response","403","681093","0.0-1.0-0.201","j","false","20","true","response","true",""
"","null","html-keyboard-response","404","682612","0.0-1.0-1.201","null","","","","","","Correct!"
"","505","canvas-keyboard-response","405","683618","0.0-1.0-0.202","f","true","20","false","response","true",""
"","null","html-keyboard-response","406","685144","0.0-1.0-1.202","null","","","","","","Correct!"
"","944","canvas-keyboard-response","407","686599","0.0-1.0-0.203","j","false","40","false","response","true",""
"","null","html-keyboard-response","408","688118","0.0-1.0-1.203","null","","","","","","Correct!"
"","682","canvas-keyboard-response","409","689305","0.0-1.0-0.204","f","true","10","false","response","true",""
"","null","html-keyboard-response","410","690824","0.0-1.0-1.204","null","","","","","","Correct!"
"","988","canvas-keyboard-response","411","692313","0.0-1.0-0.205","j","true","20","true","response","false",""
"","null","html-keyboard-response","412","693815","0.0-1.0-1.205","null","","","","","","Wrong"
"","700","canvas-keyboard-response","413","695024","0.0-1.0-0.206","j","false","40","false","response","true",""
"","null","html-keyboard-response","414","696539","0.0-1.0-1.206","null","","","","","","Correct!"
"","1252","canvas-keyboard-response","415","698306","0.0-1.0-0.207","j","false","20","false","response","true",""
"","null","html-keyboard-response","416","699815","0.0-1.0-1.207","null","","","","","","Correct!"
"","613","canvas-keyboard-response","417","700933","0.0-1.0-0.208","j","false","10","false","response","true",""
"","null","html-keyboard-response","418","702446","0.0-1.0-1.208","null","","","","","","Correct!"
"","1342","canvas-keyboard-response","419","704289","0.0-1.0-0.209","f","true","30","true","response","true",""
"","null","html-keyboard-response","420","705805","0.0-1.0-1.209","null","","","","","","Correct!"
"","1170","canvas-keyboard-response","421","707483","0.0-1.0-0.210","f","true","20","true","response","true",""
"","null","html-keyboard-response","422","709018","0.0-1.0-1.210","null","","","","","","Correct!"
"","653","canvas-keyboard-response","423","710189","0.0-1.0-0.211","j","false","40","false","response","true",""
"","null","html-keyboard-response","424","711718","0.0-1.0-1.211","null","","","","","","Correct!"
"","646","canvas-keyboard-response","425","712867","0.0-1.0-0.212","f","true","30","false","response","true",""
"","null","html-keyboard-response","426","714372","0.0-1.0-1.212","null","","","","","","Correct!"
"","1921","canvas-keyboard-response","427","716804","0.0-1.0-0.213","j","true","40","true","response","false",""
"","null","html-keyboard-response","428","718314","0.0-1.0-1.213","null","","","","","","Wrong"
"","713","canvas-keyboard-response","429","719541","0.0-1.0-0.214","f","true","40","false","response","true",""
"","null","html-keyboard-response","430","721050","0.0-1.0-1.214","null","","","","","","Correct!"
"","1115","canvas-keyboard-response","431","722669","0.0-1.0-0.215","f","true","30","true","response","true",""
"","null","html-keyboard-response","432","724183","0.0-1.0-1.215","null","","","","","","Correct!"
"","709","canvas-keyboard-response","433","725395","0.0-1.0-0.216","f","true","10","true","response","true",""
"","null","html-keyboard-response","434","726913","0.0-1.0-1.216","null","","","","","","Correct!"
"","1986","canvas-keyboard-response","435","729413","0.0-1.0-0.217","f","true","20","true","response","true",""
"","null","html-keyboard-response","436","730936","0.0-1.0-1.217","null","","","","","","Correct!"
"","1544","canvas-keyboard-response","437","732982","0.0-1.0-0.218","j","false","20","true","response","true",""
"","null","html-keyboard-response","438","734502","0.0-1.0-1.218","null","","","","","","Correct!"
"","632","canvas-keyboard-response","439","735637","0.0-1.0-0.219","f","true","20","false","response","true",""
"","null","html-keyboard-response","440","737160","0.0-1.0-1.219","null","","","","","","Correct!"
"","1750","canvas-keyboard-response","441","739412","0.0-1.0-0.220","f","true","10","false","response","true",""
"","null","html-keyboard-response","442","740919","0.0-1.0-1.220","null","","","","","","Correct!"
"","2459","canvas-keyboard-response","443","743880","0.0-1.0-0.221","j","false","40","true","response","true",""
"","null","html-keyboard-response","444","745394","0.0-1.0-1.221","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","864","canvas-keyboard-response","445","746759","0.0-1.0-0.222","j","false","10","false","response","true",""
"","null","html-keyboard-response","446","748267","0.0-1.0-1.222","null","","","","","","Correct!"
"","947","canvas-keyboard-response","447","749721","0.0-1.0-0.223","j","false","20","false","response","true",""
"","null","html-keyboard-response","448","751227","0.0-1.0-1.223","null","","","","","","Correct!"
"","1020","canvas-keyboard-response","449","752749","0.0-1.0-0.224","j","false","30","true","response","true",""
"","null","html-keyboard-response","450","754270","0.0-1.0-1.224","null","","","","","","Correct!"
"","757","canvas-keyboard-response","451","755529","0.0-1.0-0.225","j","false","10","true","response","true",""
"","null","html-keyboard-response","452","757055","0.0-1.0-1.225","null","","","","","","Correct!"
"","588","canvas-keyboard-response","453","758172","0.0-1.0-0.226","f","true","20","false","response","true",""
"","null","html-keyboard-response","454","759675","0.0-1.0-1.226","null","","","","","","Correct!"
"","496","canvas-keyboard-response","455","760686","0.0-1.0-0.227","f","true","40","false","response","true",""
"","null","html-keyboard-response","456","762208","0.0-1.0-1.227","null","","","","","","Correct!"
"","1145","canvas-keyboard-response","457","763858","0.0-1.0-0.228","j","false","40","true","response","true",""
"","null","html-keyboard-response","458","765364","0.0-1.0-1.228","null","","","","","","Correct!"
"","1055","canvas-keyboard-response","459","766946","0.0-1.0-0.229","j","false","30","true","response","true",""
"","null","html-keyboard-response","460","768461","0.0-1.0-1.229","null","","","","","","Correct!"
"","1063","canvas-keyboard-response","461","770025","0.0-1.0-0.230","j","false","20","true","response","true",""
"","null","html-keyboard-response","462","771554","0.0-1.0-1.230","null","","","","","","Correct!"
"","1258","canvas-keyboard-response","463","773322","0.0-1.0-0.231","j","false","10","false","response","true",""
"","null","html-keyboard-response","464","774828","0.0-1.0-1.231","null","","","","","","Correct!"
"","770","canvas-keyboard-response","465","776099","0.0-1.0-0.232","j","false","20","false","response","true",""
"","null","html-keyboard-response","466","777613","0.0-1.0-1.232","null","","","","","","Correct!"
"","525","canvas-keyboard-response","467","778645","0.0-1.0-0.233","j","false","20","false","response","true",""
"","null","html-keyboard-response","468","780160","0.0-1.0-1.233","null","","","","","","Correct!"
"","1054","canvas-keyboard-response","469","781717","0.0-1.0-0.234","j","false","20","true","response","true",""
"","null","html-keyboard-response","470","783227","0.0-1.0-1.234","null","","","","","","Correct!"
"","1398","canvas-keyboard-response","471","785131","0.0-1.0-0.235","j","true","40","true","response","false",""
"","null","html-keyboard-response","472","786642","0.0-1.0-1.235","null","","","","","","Wrong"
"","1878","canvas-keyboard-response","473","789028","0.0-1.0-0.236","j","false","20","true","response","true",""
"","null","html-keyboard-response","474","790542","0.0-1.0-1.236","null","","","","","","Correct!"
"","1184","canvas-keyboard-response","475","792234","0.0-1.0-0.237","f","true","40","true","response","true",""
"","null","html-keyboard-response","476","793752","0.0-1.0-1.237","null","","","","","","Correct!"
"","1098","canvas-keyboard-response","477","795361","0.0-1.0-0.238","j","false","30","true","response","true",""
"","null","html-keyboard-response","478","796878","0.0-1.0-1.238","null","","","","","","Correct!"
"","690","canvas-keyboard-response","479","798076","0.0-1.0-0.239","f","true","10","false","response","true",""
"","null","html-keyboard-response","480","799598","0.0-1.0-1.239","null","","","","","","Correct!"
"","736","canvas-keyboard-response","481","800836","0.0-1.0-0.240","j","false","30","false","response","true",""
"","null","html-keyboard-response","482","802347","0.0-1.0-1.240","null","","","","","","Correct!"
"","664","canvas-keyboard-response","483","803513","0.0-1.0-0.241","j","false","10","false","response","true",""
"","null","html-keyboard-response","484","805024","0.0-1.0-1.241","null","","","","","","Correct!"
"","676","canvas-keyboard-response","485","806208","0.0-1.0-0.242","j","false","10","false","response","true",""
"","null","html-keyboard-response","486","807718","0.0-1.0-1.242","null","","","","","","Correct!"
"","2054","canvas-keyboard-response","487","810288","0.0-1.0-0.243","f","true","30","true","response","true",""
"","null","html-keyboard-response","488","811806","0.0-1.0-1.243","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","602","canvas-keyboard-response","489","812916","0.0-1.0-0.244","f","true","20","false","response","true",""
"","null","html-keyboard-response","490","814426","0.0-1.0-1.244","null","","","","","","Correct!"
"","660","canvas-keyboard-response","491","815588","0.0-1.0-0.245","f","true","40","false","response","true",""
"","null","html-keyboard-response","492","817109","0.0-1.0-1.245","null","","","","","","Correct!"
"","1379","canvas-keyboard-response","493","818992","0.0-1.0-0.246","j","false","30","true","response","true",""
"","null","html-keyboard-response","494","820501","0.0-1.0-1.246","null","","","","","","Correct!"
"","1161","canvas-keyboard-response","495","822169","0.0-1.0-0.247","j","false","30","true","response","true",""
"","null","html-keyboard-response","496","823675","0.0-1.0-1.247","null","","","","","","Correct!"
"","583","canvas-keyboard-response","497","824761","0.0-1.0-0.248","j","false","10","false","response","true",""
"","null","html-keyboard-response","498","826288","0.0-1.0-1.248","null","","","","","","Correct!"
"","716","canvas-keyboard-response","499","827509","0.0-1.0-0.249","f","true","10","false","response","true",""
"","null","html-keyboard-response","500","829038","0.0-1.0-1.249","null","","","","","","Correct!"
"","1348","canvas-keyboard-response","501","830888","0.0-1.0-0.250","f","true","20","true","response","true",""
"","null","html-keyboard-response","502","832413","0.0-1.0-1.250","null","","","","","","Correct!"
"","1107","canvas-keyboard-response","503","834032","0.0-1.0-0.251","j","false","20","false","response","true",""
"","null","html-keyboard-response","504","835534","0.0-1.0-1.251","null","","","","","","Correct!"
"","757","canvas-keyboard-response","505","836800","0.0-1.0-0.252","f","true","30","true","response","true",""
"","null","html-keyboard-response","506","838312","0.0-1.0-1.252","null","","","","","","Correct!"
"","1044","canvas-keyboard-response","507","839863","0.0-1.0-0.253","f","true","40","true","response","true",""
"","null","html-keyboard-response","508","841375","0.0-1.0-1.253","null","","","","","","Correct!"
"","1040","canvas-keyboard-response","509","842916","0.0-1.0-0.254","f","true","40","true","response","true",""
"","null","html-keyboard-response","510","844426","0.0-1.0-1.254","null","","","","","","Correct!"
"","1428","canvas-keyboard-response","511","846355","0.0-1.0-0.255","j","false","10","true","response","true",""
"","null","html-keyboard-response","512","847873","0.0-1.0-1.255","null","","","","","","Correct!"
"","1409","canvas-keyboard-response","513","849790","0.0-1.0-0.256","j","true","40","true","response","false",""
"","null","html-keyboard-response","514","851313","0.0-1.0-1.256","null","","","","","","Wrong"
"","614","canvas-keyboard-response","515","852429","0.0-1.0-0.257","f","true","10","false","response","true",""
"","null","html-keyboard-response","516","853944","0.0-1.0-1.257","null","","","","","","Correct!"
"","1225","canvas-keyboard-response","517","855670","0.0-1.0-0.258","j","false","30","true","response","true",""
"","null","html-keyboard-response","518","857193","0.0-1.0-1.258","null","","","","","","Correct!"
"","959","canvas-keyboard-response","519","858673","0.0-1.0-0.259","f","true","30","true","response","true",""
"","null","html-keyboard-response","520","860194","0.0-1.0-1.259","null","","","","","","Correct!"
"","1159","canvas-keyboard-response","521","861867","0.0-1.0-0.260","j","false","40","false","response","true",""
"","null","html-keyboard-response","522","863387","0.0-1.0-1.260","null","","","","","","Correct!"
"","600","canvas-keyboard-response","523","864499","0.0-1.0-0.261","f","true","10","false","response","true",""
"","null","html-keyboard-response","524","866028","0.0-1.0-1.261","null","","","","","","Correct!"
"","907","canvas-keyboard-response","525","867440","0.0-1.0-0.262","f","true","10","true","response","true",""
"","null","html-keyboard-response","526","868972","0.0-1.0-1.262","null","","","","","","Correct!"
"","797","canvas-keyboard-response","527","870271","0.0-1.0-0.263","j","false","10","true","response","true",""
"","null","html-keyboard-response","528","871782","0.0-1.0-1.263","null","","","","","","Correct!"
"","1757","canvas-keyboard-response","529","874059","0.0-1.0-0.264","f","true","40","true","response","true",""
"","null","html-keyboard-response","530","875583","0.0-1.0-1.264","null","","","","","","Correct!"
"","990","canvas-keyboard-response","531","877074","0.0-1.0-0.265","j","false","10","true","response","true",""
"","null","html-keyboard-response","532","878583","0.0-1.0-1.265","null","","","","","","Correct!"
"","556","canvas-keyboard-response","533","879641","0.0-1.0-0.266","f","true","40","false","response","true",""
"","null","html-keyboard-response","534","881144","0.0-1.0-1.266","null","","","","","","Correct!"
"","1159","canvas-keyboard-response","535","882805","0.0-1.0-0.267","j","false","20","false","response","true",""
"","null","html-keyboard-response","536","884323","0.0-1.0-1.267","null","","","","","","Correct!"
"","623","canvas-keyboard-response","537","885448","0.0-1.0-0.268","f","true","10","false","response","true",""
"","null","html-keyboard-response","538","886973","0.0-1.0-1.268","null","","","","","","Correct!"
"","1271","canvas-keyboard-response","539","888745","0.0-1.0-0.269","j","false","20","true","response","true",""
"","null","html-keyboard-response","540","890253","0.0-1.0-1.269","null","","","","","","Correct!"
"","624","canvas-keyboard-response","541","891379","0.0-1.0-0.270","f","true","30","false","response","true",""
"","null","html-keyboard-response","542","892895","0.0-1.0-1.270","null","","","","","","Correct!"
"","621","canvas-keyboard-response","543","894025","0.0-1.0-0.271","f","true","40","false","response","true",""
"","null","html-keyboard-response","544","895548","0.0-1.0-1.271","null","","","","","","Correct!"
"","900","canvas-keyboard-response","545","896958","0.0-1.0-0.272","f","true","40","true","response","true",""
"","null","html-keyboard-response","546","898472","0.0-1.0-1.272","null","","","","","","Correct!"
"","1738","canvas-keyboard-response","547","900725","0.0-1.0-0.273","f","true","40","true","response","true",""
"","null","html-keyboard-response","548","902234","0.0-1.0-1.273","null","","","","","","Correct!"
"","1011","canvas-keyboard-response","549","903749","0.0-1.0-0.274","f","true","10","true","response","true",""
"","null","html-keyboard-response","550","905251","0.0-1.0-1.274","null","","","","","","Correct!"
"","931","canvas-keyboard-response","551","906692","0.0-1.0-0.275","f","true","40","true","response","true",""
"","null","html-keyboard-response","552","908208","0.0-1.0-1.275","null","","","","","","Correct!"
"","899","canvas-keyboard-response","553","909612","0.0-1.0-0.276","j","false","40","false","response","true",""
"","null","html-keyboard-response","554","911133","0.0-1.0-1.276","null","","","","","","Correct!"
"","1763","canvas-keyboard-response","555","913398","0.0-1.0-0.277","j","true","40","true","response","false",""
"","null","html-keyboard-response","556","914914","0.0-1.0-1.277","null","","","","","","Wrong"
"","599","canvas-keyboard-response","557","916015","0.0-1.0-0.278","f","true","30","false","response","true",""
"","null","html-keyboard-response","558","917549","0.0-1.0-1.278","null","","","","","","Correct!"
"","933","canvas-keyboard-response","559","918986","0.0-1.0-0.279","j","true","10","true","response","false",""
"","null","html-keyboard-response","560","920493","0.0-1.0-1.279","null","","","","","","Wrong"
"","1115","canvas-keyboard-response","561","922110","0.0-1.0-0.280","j","false","20","false","response","true",""
"","null","html-keyboard-response","562","923622","0.0-1.0-1.280","null","","","","","","Correct!"
"","625","canvas-keyboard-response","563","924755","0.0-1.0-0.281","f","true","20","false","response","true",""
"","null","html-keyboard-response","564","926273","0.0-1.0-1.281","null","","","","","","Correct!"
"","1733","canvas-keyboard-response","565","928508","0.0-1.0-0.282","j","false","20","true","response","true",""
"","null","html-keyboard-response","566","930022","0.0-1.0-1.282","null","","","","","","Correct!"
"","1071","canvas-keyboard-response","567","931595","0.0-1.0-0.283","f","true","20","true","response","true",""
"","null","html-keyboard-response","568","933099","0.0-1.0-1.283","null","","","","","","Correct!"
"","745","canvas-keyboard-response","569","934346","0.0-1.0-0.284","j","false","10","true","response","true",""
"","null","html-keyboard-response","570","935863","0.0-1.0-1.284","null","","","","","","Correct!"
"","922","canvas-keyboard-response","571","937300","0.0-1.0-0.285","f","true","10","true","response","true",""
"","null","html-keyboard-response","572","938833","0.0-1.0-1.285","null","","","","","","Correct!"
"","723","canvas-keyboard-response","573","940077","0.0-1.0-0.286","j","false","10","true","response","true",""
"","null","html-keyboard-response","574","941580","0.0-1.0-1.286","null","","","","","","Correct!"
"","744","canvas-keyboard-response","575","942828","0.0-1.0-0.287","j","false","10","true","response","true",""
"","null","html-keyboard-response","576","944352","0.0-1.0-1.287","null","","","","","","Correct!"
"","907","canvas-keyboard-response","577","945761","0.0-1.0-0.288","f","true","30","true","response","true",""
"","null","html-keyboard-response","578","947272","0.0-1.0-1.288","null","","","","","","Correct!"
"","1531","canvas-keyboard-response","579","949305","0.0-1.0-0.289","j","false","20","true","response","true",""
"","null","html-keyboard-response","580","950834","0.0-1.0-1.289","null","","","","","","Correct!"
"","1708","canvas-keyboard-response","581","953057","0.0-1.0-0.290","j","false","40","true","response","true",""
"","null","html-keyboard-response","582","954564","0.0-1.0-1.290","null","","","","","","Correct!"
"","1019","canvas-keyboard-response","583","956089","0.0-1.0-0.291","f","true","20","true","response","true",""
"","null","html-keyboard-response","584","957632","0.0-1.0-1.291","null","","","","","","Correct!"
"","763","canvas-keyboard-response","585","958898","0.0-1.0-0.292","j","false","40","false","response","true",""
"","null","html-keyboard-response","586","960414","0.0-1.0-1.292","null","","","","","","Correct!"
"","611","canvas-keyboard-response","587","961545","0.0-1.0-0.293","j","false","40","false","response","true",""
"","null","html-keyboard-response","588","963057","0.0-1.0-1.293","null","","","","","","Correct!"
"","659","canvas-keyboard-response","589","964219","0.0-1.0-0.294","f","true","20","false","response","true",""
"","null","html-keyboard-response","590","965752","0.0-1.0-1.294","null","","","","","","Correct!"
"","1145","canvas-keyboard-response","591","967413","0.0-1.0-0.295","j","false","10","false","response","true",""
"","null","html-keyboard-response","592","968917","0.0-1.0-1.295","null","","","","","","Correct!"
"","689","canvas-keyboard-response","593","970109","0.0-1.0-0.296","f","true","10","true","response","true",""
"","null","html-keyboard-response","594","971631","0.0-1.0-1.296","null","","","","","","Correct!"
"","591","canvas-keyboard-response","595","972732","0.0-1.0-0.297","f","true","40","false","response","true",""
"","null","html-keyboard-response","596","974252","0.0-1.0-1.297","null","","","","","","Correct!"
"","1389","canvas-keyboard-response","597","976143","0.0-1.0-0.298","j","false","40","true","response","true",""
"","null","html-keyboard-response","598","977647","0.0-1.0-1.298","null","","","","","","Correct!"
"","662","canvas-keyboard-response","599","978811","0.0-1.0-0.299","j","false","30","false","response","true",""
"","null","html-keyboard-response","600","980334","0.0-1.0-1.299","null","","","","","","Correct!"
"","603","canvas-keyboard-response","601","981438","0.0-1.0-0.300","j","false","20","false","response","true",""
"","null","html-keyboard-response","602","982943","0.0-1.0-1.300","null","","","","","","Correct!"
"","881","canvas-keyboard-response","603","984339","0.0-1.0-0.301","j","false","10","true","response","true",""
"","null","html-keyboard-response","604","985858","0.0-1.0-1.301","null","","","","","","Correct!"
"","1099","canvas-keyboard-response","605","987472","0.0-1.0-0.302","f","true","30","true","response","true",""
"","null","html-keyboard-response","606","988994","0.0-1.0-1.302","null","","","","","","Correct!"
"","560","canvas-keyboard-response","607","990055","0.0-1.0-0.303","f","true","30","false","response","true",""
"","null","html-keyboard-response","608","991562","0.0-1.0-1.303","null","","","","","","Correct!"
"","872","canvas-keyboard-response","609","992937","0.0-1.0-0.304","j","false","10","false","response","true",""
"","null","html-keyboard-response","610","994439","0.0-1.0-1.304","null","","","","","","Correct!"
"","659","canvas-keyboard-response","611","995613","0.0-1.0-0.305","f","true","40","false","response","true",""
"","null","html-keyboard-response","612","997131","0.0-1.0-1.305","null","","","","","","Correct!"
"","941","canvas-keyboard-response","613","998574","0.0-1.0-0.306","j","false","40","false","response","true",""
"","null","html-keyboard-response","614","1000093","0.0-1.0-1.306","null","","","","","","Correct!"
"","1034","canvas-keyboard-response","615","1001636","0.0-1.0-0.307","f","true","20","true","response","true",""
